Sem. Cat.,EN,NT,Audio,Speaker,Source,Ques. / Notes,Sub Sem. Cat.,original spelling,Entry #,Page #,CR,see,Literal Meaning,Speaker 1,Speaker 2
body parts,gallbladder,-tlʼóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,organ,ugáán tlʼyaak yéʼ,136,41,,,,Tommy McGinty,Johnson Edwards
body parts,gums,-ghutthan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,head,uyéʼ,137,41,,,teeth flesh,Tommy McGinty,Johnson Edwards
body parts,guts,-tsʼik,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,organ,udzechínʼ yéʼ,138,41,,,,Tommy McGinty,Johnson Edwards
body parts,armpit hair ,-gą́ą́ tlʼyaak yéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),itʼs tlʼyáák in the entry for ʼarmpitʼ ,hair,utthíʼ degay ,139,42,CR?,,,Tommy McGinty,Johnson Edwards
body parts,body hair ,-yéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,hair,utthéyéʼ ,140,42,CR?,,,Tommy McGinty,Johnson Edwards
body parts,chest hair ,-dzedhyaw yéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),updated by MA (july 3 2025),hair,uléʼ,141,42,CR?,,,Tommy McGinty ,Johnson Edwards
body parts,white hair,-tthíyéʼ degay ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,hair,ulatʼaak ,142,42,CR?,,,Tommy McGinty,Johnson Edwards
body parts,head hair ,-tthíyéʼ ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),updated by MA (july 3 2025),hair,utlʼáʼ,143,42,CR?,,,Tommy McGinty,Johnson Edwards
body parts,hand ,-léʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,hand,utlʼaak ,144,42,CR?,,,Tommy McGinty,Johnson Edwards
body parts,back of hand ,-létʼaak ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,hand,utthíʼ,145,42,CR?,,,Tommy McGinty,Johnson Edwards
body parts,palm,-tlʼáʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,hand,udzíʼ,146,42,CR23,,,Tommy McGinty,Johnson Edwards
body parts,palm,-létlʼaak ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),updated by MA (july 3 2025),hand,ugháwʼ,147,42,CR23,,,Tommy McGinty,Johnson Edwards
body parts,head,-tthíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,head,ukʼáyʼ,148,42,,,,Tommy McGinty,Johnson Edwards
body parts,heart,-dzíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,organ,ukʼáytthʼánʼ,149,42,,,,Tommy McGinty,Johnson Edwards
body parts,hindquarter,-gháwʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),what is that for a person? Bum?,torso,uyétthʼánʼ,150,42,,,,Tommy McGinty,Johnson Edwards
body parts,hipbone ,-kʼáyʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,torso,uzhétthʼánʼ,151,42,CR24,,,Tommy McGinty,Johnson Edwards
body parts,hipbone ,-kʼétthánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,torso,utʼróʼ,152,42,CR24,,,Tommy McGinty,Johnson Edwards
body parts,hip,-kʼé ,,,Mary Alfred,,torso,ukʼráʼ,new,,,,,Mary Alfred,
body parts,jaw,-yétthánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,head,ugwát,153,42,CR25,,,Tommy McGinty,Johnson Edwards
body parts,jaw,-zhétthánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,head,utthʼánʼ,155,42,CR25,,,Tommy McGinty,Johnson Edwards
body parts,kidney ,-chʼróʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,organ,ukechánʼ ,156,42,,,,Tommy McGinty,Johnson Edwards
body parts,larynx,-kʼráʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,neck,udambáwʼ,157,42,,,,Tommy McGinty,Johnson Edwards
body parts,knee,-gwät,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,leg,udhát,158,42,,,,Tommy McGinty,Johnson Edwards
body parts,leg ,-ghaw,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),updated by MA (july 3 2025); whole leg -MA,leg,udzéʼyók,159,42,CR?,,,Tommy McGinty,Johnson Edwards
body parts,ankle,-kíchänʼ ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),"-translation updated, lower leg --> ankle, MA july 3",leg,udzadyák,160,42,CR?,,,Tommy McGinty,Johnson Edwards
body parts,lips,-dembáwʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,head,uzhák,161,42,,,,Tommy McGinty,Johnson Edwards
body parts,liver,-dhát,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,organ,udhyáák ,162,42,,,,Tommy McGinty,Johnson Edwards
body parts,lungs,-dzéʼyók,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,organ,ujúkʼyáʼ,163,42,CR26,,,Tommy McGinty,Johnson Edwards
body parts,lungs,-dzadyák,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,organ,ujúʼ yétyak ,164,42,CR26,,,Tommy McGinty,Johnson Edwards
body parts,marrow,-zhák,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),"also enter as ""his bone marrow""?",,ukʼo ,165,42,,,,Tommy McGinty,Johnson Edwards
body parts,mouth ,-dhyáák ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,head,ukʼráʼ,166,42,,,,Tommy McGinty,Johnson Edwards
body parts,belly button,-júkʼyáʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,torso,udhétlʼyáwʼ,167,43,CR27,,,Tommy McGinty,Johnson Edwards
body parts,belly button,-júʼ yétyak ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,torso,utsin,168,43,CR27,,,Tommy McGinty,Johnson Edwards
body parts,neck ,-kʼo ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,neck,utsin gháánʼ,169,43,,,,Tommy McGinty,Johnson Edwards
body parts,throat,-kʼráʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),same as larynx entry,neck,unyan,170,43,,,,Tommy McGinty,Johnson Edwards
body parts,neck veins,-dhétlʼyáwʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,neck,unin,171,43,,,,Tommy McGinty,Johnson Edwards
body parts,nose,-tsįn,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,head,utlʼétthʼánʼ,172,43,,,,Tommy McGinty,Johnson Edwards
body parts,nose ridge,-tsin gháánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,head,utsók,173,43,,,,Tommy McGinty,Johnson Edwards
body parts,nostrils,-nyan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,head,dunyána lélróʼ,174,43,CR28,,,Tommy McGinty,Johnson Edwards
body parts,nostrils,-nįn,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,head,utlʼékhéʼ,175,43,CR28,,,Tommy McGinty,Johnson Edwards
body parts,pelvic bone,-tlʼétthánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,torso,ucháánʼ,176,43,,,,Tommy McGinty,Johnson Edwards
body parts,penis,-tsók,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,reproduction,utlʼéʼ,177,43,,see3,,Tommy McGinty,Johnson Edwards
body parts,kidʼs penis,dunyána lélróʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),inalienable?,reproduction,utlʼéʼ,178,43,,see3,,Tommy McGinty,Johnson Edwards
body parts,pubic hair ,-tlʼékhéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,hair,ughródhóʼ,179,43,,,,Tommy McGinty,Johnson Edwards
body parts,ribs,-chą́ą́ʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,torso,ugáchánʼ,180,43,,,,Tommy McGinty,Johnson Edwards
body parts,rump,-tlʼéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),same word for animal and person,torso,ugázrun,181,43,,,,Tommy McGinty,Johnson Edwards
body parts,buttocks,-tlʼéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),same word for animal and person,torso,ugázrun gwát,182,,,,,Tommy McGinty,Johnson Edwards
body parts,scrotum,-ghródhóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,reproduction,udhóʼ,183,43,,,,Tommy McGinty,Johnson Edwards
body parts,shoulder blade,-gą́chánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,torso,utʼyúnʼ,184,43,,,,Tommy McGinty,Johnson Edwards
body parts,shoulder bone ,-gą́zrų,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,torso,uchánʼ,185,43,,,,Tommy McGinty,Johnson Edwards
body parts,shoulder joint,-gą́zrų gwät,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),gwät = word for joint?,torso,uchántthʼánʼ,186,43,,,,Tommy McGinty,Johnson Edwards
body parts,skin,-dhóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,organ,udyánʼ kháʼ,187,43,CR29,,,Tommy McGinty,Johnson Edwards
body parts,skin ,-tʼyúnʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,organ,uníntsʼúʼ,188,43,CR29,,,Tommy McGinty,Johnson Edwards
body parts,spine,-chä́nʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,torso,ughúʼ,189,43,CR30,,,Tommy McGinty,Johnson Edwards
body parts,spinal cord ,-dyánʼ kháʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,torso,kʼétlʼaak ghúʼ,#REF!,43,CR31,,,Tommy McGinty,Johnson Edwards
body parts,spinal cord ,-níntsʼúʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,torso,kʼétaan ghúʼ,191,43,CR31,,,Tommy McGinty,Johnson Edwards
body parts,teeth ,-ghúʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,head,uchʼát,192,43,,see4,,Tommy McGinty,Johnson Edwards
body parts,lower teeth ,-kʼétlʼaak ghúʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),"my lower teeth ""ikʼétlʼaak ghúʼ"" -MA (july 3 2025)",head,ughrótsíʼ,193,43,,see4,,Tommy McGinty,Johnson Edwards
body parts,upper teeth ,-kʼétąą ghúʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,head,udingho,194,44,,see4,,Tommy McGinty,Johnson Edwards
body parts,tendons,-chʼä́t,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,ulachúʼ,195,44,,,,Tommy McGinty,Johnson Edwards
body parts,testicles,-ghrótsíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,reproduction,ukechúʼ,196,44,,,,Tommy McGinty,Johnson Edwards
body parts,thigh muscle ,-dįngho,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,leg,uketsawa,197,44,,,,Tommy McGinty,Johnson Edwards
body parts,thumb,-letthóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,hand,uketthʼóʼ cho ,198,44,,,,Tommy McGinty,Johnson Edwards
body parts,toes,-ketthóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,foot,ukegánʼ,199,44,,see5,,Tommy McGinty,Johnson Edwards
body parts,little toe,-ketthóʼ duntsyawa,,,Mary Alfred,,foot,utthyáwʼ,new,,,,,Mary Alfred,
body parts,little toe,-ketsawa,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,foot,ujútlʼyáwʼ,200,44,,see5,,Tommy McGinty,Johnson Edwards
body parts,big toe ,-ketthʼóʼ cho ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,foot,umbát day,202,44,,see5,,Tommy McGinty,Johnson Edwards
body parts,toenails,-ketthóʼ kegä́nʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),updated by MA (july 3 2025),foot,ukʼrálák,203,44,,,,Tommy McGinty,Johnson Edwards
body parts,tongue,-tthyáwʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,head,udrúʼ,204,44,,,,Tommy McGinty,Johnson Edwards
body parts,umbilical cord,-jútlʼyáwʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,reproduction,udrúʼ tthyáwʼ,205,44,,,belly cord or cord to the belly button,Tommy McGinty,Johnson Edwards
body parts,upper body ,-mbát day,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,torso,uchʼúʼ,206,44,,,,Tommy McGinty,Johnson Edwards
body parts,uvula,-kʼrálák,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,head,utlʼát,207,44,,,,Tommy McGinty,Johnson Edwards
body parts,vagina,-drúʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,reproduction,udayéʼ,208,44,,,,Tommy McGinty,Johnson Edwards
body parts,clitoris,-drúʼ tthyáwʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,reproduction,utsʼát,209,44,,,,Tommy McGinty,Johnson Edwards
body parts,veins,-chʼúʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,utsʼádhóʼ,210,44,,,,Tommy McGinty,Johnson Edwards
body parts,waist,-tlʼát,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),"same word for stomach in ""diarrhea""",torso,utsʼángwát,211,44,,,,Tommy McGinty,Johnson Edwards
body parts,whiskers,-deyéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),"""whiskers"" translation confusing? – check if animal or human",hair,dan yíndíʼ,212,44,,,,Tommy McGinty,Johnson Edwards
body parts,womb,-tsʼát,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,reproduction,uyíndí nátsat,213,44,CR32,,,Tommy McGinty,Johnson Edwards
body parts,womb,-tsʼádhóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,reproduction,uyíndí tetsu,214,44,CR32,,,Tommy McGinty,Johnson Edwards
body parts,wrist,-tsʼángwätʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,hand,dan zíʼ,215,44,,,,Tommy McGinty,Johnson Edwards
non-material,personʼs mind,dän yéndíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,dan yúnzrúnʼ,216,45,,,,Tommy McGinty,Johnson Edwards
non-material,strong mind,-yéndí nátsät,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,dan yúnzrúnʼ,217,45,,,,Tommy McGinty,Johnson Edwards
non-material,weak mind,-yéndí tetsu,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,dan yúnzrúnʼ,218,45,,,,Tommy McGinty,Johnson Edwards
non-material,personʼs name,dän zhíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,dan yézrúnʼ,219,45,,,,Tommy McGinty,Johnson Edwards
non-material,personʼs name,dän zíʼ,,,Mary Alfred,,,dan yézrúnʼ,new,,,,,Mary Alfred,
non-material,personʼs shadow,dän yélrų́ʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),-what about an inanimate shadow?,,dan yézrúnʼ,220,45,CR33,,,Tommy McGinty,Johnson Edwards
non-material,personʼs spirit,dän yézrų́ʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),-need to go back to this ,,túndót,222,45,CR33,,,Tommy McGinty,Johnson Edwards
non-material,personʼs ghost,dän yétsyän,,,Mary Alfred,updated by MA - july 4 2025,,daw,223,45,CR33,,,Mary Alfred,
non-material,personʼs shadow,dän yézrúnʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),-need to go back to this ,,tsʼóʼ,224,45,CR33,,,Tommy McGinty,Johnson Edwards
non-material,personʼs spirit,dän yézrúnʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),-need to go back to this ,,dan dezrun,225,45,CR33,,,Tommy McGinty,Johnson Edwards
non-material,personʼs ghost,dän yézrúnʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),-need to go back to this ,,etíʼ,226,45,CR33,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,blister,túndót,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),are these next three not inalienable? ,,dan utó hothyat,227,46,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,blood,daw,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tlʼát hutsʼík,228,46,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,boil,tsʼóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),on the body (noun),,dan dzák tʼróʼ,229,46,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,personʼs breath,dän dezrun,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tsénʼ,230,46,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,personʼs breathing,dän dejíʼ,,,Mary Alfred,,verb,jaat,,,,,,Mary Alfred,
body products / conditions / diseases,corpse,etíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,jaat,231,46,,,-check if -tíʼ is possible,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,crippled person ,dän utó hothyat,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tlʼóʼ,233,46,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,diarrhea,tlʼát hutsʼík,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,dan unánʼ hánanʼe,234,46,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,diarrhea,tsę́ʼ tlʼát,,,Mary Alfred,,,ayéndyáʼ máʼ,new,,,,runny stomach,Mary Alfred,
body products / conditions / diseases,personʼs ear wax,dän dzák tʼróʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,ayéndyáʼ tʼók,235,46,,,person ear ??,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,poop,tsę́ʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tsin gho,237,46,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,fart,jaat,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,kho,#REF!,46,CR34,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,gall,tlʼóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),same word for gallbladder; clarify english def (bile?),,łyat,239,46,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,hunchback ,dän unánʼ hánanʼe,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,shat,240,46,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,milk (womanʼs),eyį́nją́ʼ máʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,khan,241,46,CR35,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,milk (womanʼs),eyį́nją́ʼ tʼók,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),"-we changed the spelling of ""breast"" to -chʼók; should it be changed here? listen back?",,náák thun,242,46,CR35,,woman's breast (MA),Tommy McGinty,Johnson Edwards
body products / conditions / diseases,mucus,tsin gho,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,dezyaak,243,46,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,pus,kho,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tenedhyáw,244,46,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,scab,łyat,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,náák túʼ,245,46,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,scar,shat,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tsáy túʼ,246,46,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,semen,khan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,ghutsáánʼ,247,46,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,snowblindness,ndáák thun,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,kho dzedetlʼíʼ,248,46,,,eye ??,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,spit ,dezyaak,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),from the body,,łro,249,46,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,sweat (he sweats),tenedhyáw,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),verb,verb,neku,250,47,,,,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,tears,ndáák chu,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),not inalienable (MA),,tthʼyáwʼ,251,47,CR36,,eye water,Tommy McGinty,Johnson Edwards
body products / conditions / diseases,tears,tsáy chu,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),based on verb? ; follow up to find out if its a verb or noun,,gúyát,252,47,CR36,,water from crying,Tommy McGinty,Johnson Edwards
